document_id,name,identifiers,location,site_type,date,nfix_method,substrate_type,sample_depth,additional_details,attribute,value,units
R163,east coast USA,,"(40.063, -73.388)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.4,nmol-n l-1 d-1
R163,east coast USA,,"(40.33, -71.74)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.2,nmol-n l-1 d-1
R163,east coast USA,,"(40.164, -69.991)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,0.3,nmol-n l-1 d-1
R163,east coast USA,,"(40.641, -69.912)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.5,nmol-n l-1 d-1
R163,east coast USA,,"(41.16, -69.324)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.1,nmol-n l-1 d-1
R163,east coast USA,,"(40.607, -68.529)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,4.5,nmol-n l-1 d-1
R163,east coast USA,,"(41.404, -68.214)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,4.7,nmol-n l-1 d-1
R163,east coast USA,,"(41.268, -67.822)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,12.2,nmol-n l-1 d-1
R163,east coast USA,,"(40.984, -67.203)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.6,nmol-n l-1 d-1
R163,east coast USA,,"(41.572, -66.955)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.2,nmol-n l-1 d-1
R163,east coast USA,,"(41.687, -66.442)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.0,nmol-n l-1 d-1
R163,east coast USA,,"(42.057, -65.736)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.0,nmol-n l-1 d-1
R163,east coast USA,,"(42.478, -66.652)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,3.2,nmol-n l-1 d-1
R163,east coast USA,,"(41.995, -66.797)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,5.0,nmol-n l-1 d-1
R163,east coast USA,,"(42.05, -67.601)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,1.3,nmol-n l-1 d-1
R163,east coast USA,,"(42.181, -69.282)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,2.0,nmol-n l-1 d-1
R163,east coast USA,,"(42.498, -69.672)",continental shelves,2009-08-01,15N2,wc,,,nfix_rate,3.3,nmol-n l-1 d-1
R164,Off,,"(27.1, -83.066)",continental shelves,2007-10-16,15N2,wc,0.5,,nfix_rate,0.37,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.286)",continental shelves,2007-10-17,15N2,wc,0.5,,nfix_rate,0.23,nmol-n l-1 d-1
R164,CR-out,,"(26.26, -82.009)",continental shelves,2007-10-18,15N2,wc,0.5,,nfix_rate,6.03,nmol-n l-1 d-1
R164,CH-in,,"(26.727, -82.191)",continental shelves,2007-10-19,15N2,wc,0.5,,nfix_rate,0.2,nmol-n l-1 d-1
R164,SB-out,,"(27.267, -82.585)",continental shelves,2007-10-20,15N2,wc,0.5,,nfix_rate,1.49,nmol-n l-1 d-1
R164,TB-in,,"(27.682, -82.593)",continental shelves,2007-10-21,15N2,wc,0.5,,nfix_rate,0.79,nmol-n l-1 d-1
R164,TB-in,,"(26.334, -82.117)",continental shelves,2007-10-22,15N2,wc,0.5,,nfix_rate,3.88,nmol-n l-1 d-1
R164,Kb bloom,,"(26.381, -82.177)",continental shelves,2007-10-23,15N2,wc,0.5,,nfix_rate,2.93,nmol-n l-1 d-1
R164,Kb bloom,,"(26.468, -82.234)",continental shelves,2007-10-24,15N2,wc,0.5,,nfix_rate,9.02,nmol-n l-1 d-1
R164,Kb bloom,,"(26.397, -82.184)",continental shelves,2007-10-25,15N2,wc,0.5,,nfix_rate,3.66,nmol-n l-1 d-1
R164,Kb bloom,,"(26.467, -82.234)",continental shelves,2007-10-26,15N2,wc,0.5,,nfix_rate,6.93,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.076)",continental shelves,2008-10-02,15N2,wc,0.5,,nfix_rate,0.56,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.076)",continental shelves,2008-10-02,15N2,wc,31.0,,nfix_rate,0.54,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.287)",continental shelves,2008-10-03,15N2,wc,0.5,,nfix_rate,3.89,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.287)",continental shelves,2008-10-03,15N2,wc,4.0,,nfix_rate,0.47,nmol-n l-1 d-1
R164,CR-out,,"(26.256, -82.009)",continental shelves,2008-10-04,15N2,wc,0.5,,nfix_rate,0.63,nmol-n l-1 d-1
R164,CR-out,,"(26.256, -82.009)",continental shelves,2008-10-04,15N2,wc,10.0,,nfix_rate,0.51,nmol-n l-1 d-1
R164,CH-in,,"(26.729, -82.192)",continental shelves,2008-10-05,15N2,wc,0.5,,nfix_rate,0.04,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.286)",continental shelves,2007-10-17,15N2,wc,0.5,,nfix_rate,0.29,nmol-n l-1 d-1
R164,CR-out,,"(26.26, -82.009)",continental shelves,2007-10-18,15N2,wc,0.5,,nfix_rate,3.51,nmol-n l-1 d-1
R164,CH-in,,"(26.727, -82.191)",continental shelves,2007-10-19,15N2,wc,0.5,,nfix_rate,0.32,nmol-n l-1 d-1
R164,SB-out,,"(27.267, -82.585)",continental shelves,2007-10-20,15N2,wc,0.5,,nfix_rate,0.38,nmol-n l-1 d-1
R164,TB-in,,"(27.682, -82.593)",continental shelves,2007-10-21,15N2,wc,0.5,,nfix_rate,0.69,nmol-n l-1 d-1
R164,TB-in,,"(26.334, -82.117)",continental shelves,2007-10-22,15N2,wc,0.5,,nfix_rate,3.85,nmol-n l-1 d-1
R164,Kb bloom,,"(26.381, -82.177)",continental shelves,2007-10-23,15N2,wc,0.5,,nfix_rate,2.57,nmol-n l-1 d-1
R164,Kb bloom,,"(26.468, -82.234)",continental shelves,2007-10-24,15N2,wc,0.5,,nfix_rate,3.31,nmol-n l-1 d-1
R164,Kb bloom,,"(26.397, -82.184)",continental shelves,2007-10-25,15N2,wc,0.5,,nfix_rate,5.15,nmol-n l-1 d-1
R164,Kb bloom,,"(26.467, -82.234)",continental shelves,2007-10-26,15N2,wc,0.5,,nfix_rate,1.28,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.076)",continental shelves,2008-10-02,15N2,wc,0.5,,nfix_rate,0.83,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.076)",continental shelves,2008-10-02,15N2,wc,31.0,,nfix_rate,0.38,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.287)",continental shelves,2008-10-03,15N2,wc,0.5,,nfix_rate,5.73,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.287)",continental shelves,2008-10-03,15N2,wc,4.0,,nfix_rate,0.52,nmol-n l-1 d-1
R164,CR-out,,"(26.256, -82.009)",continental shelves,2008-10-04,15N2,wc,0.5,,nfix_rate,0.57,nmol-n l-1 d-1
R164,CR-out,,"(26.256, -82.009)",continental shelves,2008-10-04,15N2,wc,10.0,,nfix_rate,0.51,nmol-n l-1 d-1
R164,CH-in,,"(26.729, -82.192)",continental shelves,2008-10-05,15N2,wc,0.5,,nfix_rate,0.73,nmol-n l-1 d-1
R164,SB-out,,"(27.296, -82.602)",continental shelves,2008-10-06,15N2,wc,0.5,,nfix_rate,0.12,nmol-n l-1 d-1
R164,TB-out,,"(27.578, -82.818)",continental shelves,2008-10-07,15N2,wc,0.5,,nfix_rate,0.99,nmol-n l-1 d-1
R164,CR,,"(26.384, -82.106)",continental shelves,2008-10-09,15N2,wc,4.0,,nfix_rate,0.23,nmol-n l-1 d-1
R164,Sanibel,,"(26.384, -82.106)",continental shelves,2008-10-09,15N2,wc,0.5,,nfix_rate,0.65,nmol-n l-1 d-1
R164,Sanibel,,"(26.384, -82.106)",continental shelves,2008-10-09,15N2,wc,0.5,,nfix_rate,1.31,nmol-n l-1 d-1
R164,Sanibel,,"(26.384, -82.106)",continental shelves,2008-10-09,15N2,wc,0.5,,nfix_rate,4.29,nmol-n l-1 d-1
R164,Kb bloom,,"(26.618, -82.246)",continental shelves,2008-10-10,15N2,wc,0.5,,nfix_rate,7.98,nmol-n l-1 d-1
R164,Kb bloom,,"(26.618, -82.246)",continental shelves,2008-10-10,15N2,wc,0.5,,nfix_rate,0.17,nmol-n l-1 d-1
R164,Kb bloom,,"(26.618, -82.244)",continental shelves,2008-10-11,15N2,wc,0.5,,nfix_rate,1.6,nmol-n l-1 d-1
R164,Kb bloom,,"(26.618, -82.244)",continental shelves,2008-10-11,15N2,wc,0.5,,nfix_rate,1.39,nmol-n l-1 d-1
R164,Kb bloom,,"(26.56, -82.216)",continental shelves,2008-10-11,15N2,wc,0.5,,nfix_rate,1.08,nmol-n l-1 d-1
R164,Kb bloom,,"(26.581, -82.272)",continental shelves,2008-10-11,15N2,wc,0.5,,nfix_rate,2.56,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.075)",continental shelves,2009-10-02,15N2,wc,0.5,,nfix_rate,0.03,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.286)",continental shelves,2009-10-03,15N2,wc,0.5,,nfix_rate,0.54,nmol-n l-1 d-1
R164,CR-out,,"(26.258, -82.005)",continental shelves,2009-10-04,15N2,wc,0.5,,nfix_rate,7.41,nmol-n l-1 d-1
R164,CH-in,,"(26.727, -82.191)",continental shelves,2009-10-05,15N2,wc,0.5,,nfix_rate,0.07,nmol-n l-1 d-1
R164,SB-out,,"(27.296, -82.602)",continental shelves,2009-10-06,15N2,wc,0.5,,nfix_rate,5.5,nmol-n l-1 d-1
R164,TB-out,,"(27.578, -82.818)",continental shelves,2009-10-07,15N2,wc,0.5,,nfix_rate,7.26,nmol-n l-1 d-1
R164,Kb bloom,,"(26.438, -82.518)",continental shelves,2009-10-12,15N2,wc,0.5,,nfix_rate,5.27,nmol-n l-1 d-1
R164,CH-in,,"(26.72, -82.286)",continental shelves,2010-10-13,15N2,wc,0.5,,nfix_rate,1.25,nmol-n l-1 d-1
R164,CR-out,,"(26.261, -82.006)",continental shelves,2010-10-14,15N2,wc,0.5,,nfix_rate,2.13,nmol-n l-1 d-1
R164,unnamed station 1,,"(26.176, -82.265)",continental shelves,2010-10-16,15N2,wc,0.5,,nfix_rate,2.91,nmol-n l-1 d-1
R164,CH-in,,"(26.732, -82.192)",continental shelves,2010-10-17,15N2,wc,0.5,,nfix_rate,0.43,nmol-n l-1 d-1
R164,TB-in,,"(27.685, -82.593)",continental shelves,2010-10-18,15N2,wc,0.5,,nfix_rate,8.55,nmol-n l-1 d-1
R164,unnamed station 2,,"(26.225, -82.066)",continental shelves,2010-10-19,15N2,wc,0.5,,nfix_rate,7.53,nmol-n l-1 d-1
R164,Kb bloom,,"(26.674, -82.417)",continental shelves,2010-10-23,15N2,wc,0.5,,nfix_rate,0.41,nmol-n l-1 d-1
R164,Off,,"(27.108, -83.075)",continental shelves,2009-10-02,15N2,wc,0.5,,nfix_rate,0.02,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.286)",continental shelves,2009-10-03,15N2,wc,0.5,,nfix_rate,2.13,nmol-n l-1 d-1
R164,CH-out,,"(26.716, -82.286)",continental shelves,2009-10-03,15N2,wc,0.5,,nfix_rate,2.34,nmol-n l-1 d-1
R164,CR-out,,"(26.258, -82.005)",continental shelves,2009-10-04,15N2,wc,0.5,,nfix_rate,4.39,nmol-n l-1 d-1
R164,SB-out,,"(27.296, -82.602)",continental shelves,2009-10-06,15N2,wc,0.5,,nfix_rate,69.0,nmol-n l-1 d-1
R164,TB-out,,"(27.578, -82.818)",continental shelves,2009-10-07,15N2,wc,0.5,,nfix_rate,5.61,nmol-n l-1 d-1
R164,CH-in,,"(26.72, -82.286)",continental shelves,2010-10-13,15N2,wc,0.5,,nfix_rate,1.74,nmol-n l-1 d-1
R164,CR-out,,"(26.261, -82.006)",continental shelves,2010-10-14,15N2,wc,0.5,,nfix_rate,0.77,nmol-n l-1 d-1
R164,unnamed station 3,,"(26.31, -81.936)",continental shelves,2010-10-15,15N2,wc,0.5,,nfix_rate,0.52,nmol-n l-1 d-1
R164,unnamed station 1,,"(26.176, -82.265)",continental shelves,2010-10-16,15N2,wc,0.5,,nfix_rate,3.89,nmol-n l-1 d-1
R164,CH-in,,"(26.732, -82.192)",continental shelves,2010-10-17,15N2,wc,0.5,,nfix_rate,0.49,nmol-n l-1 d-1
R164,TB-in,,"(27.685, -82.593)",continental shelves,2010-10-18,15N2,wc,0.5,,nfix_rate,13.6,nmol-n l-1 d-1
R164,unnamed station 2,,"(26.225, -82.066)",continental shelves,2010-10-19,15N2,wc,0.5,,nfix_rate,6.87,nmol-n l-1 d-1
R164,Kb bloom,,"(26.674, -82.417)",continental shelves,2010-10-23,15N2,wc,0.5,,nfix_rate,0.27,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-03,15N2,wc,,,nfix_rate,1.85,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-03,15N2,wc,,,nfix_rate,1.4,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-04,15N2,wc,,,nfix_rate,0.97,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-04,15N2,wc,,,nfix_rate,1.53,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-04,15N2,wc,,,nfix_rate,2.09,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-04,15N2,wc,,,nfix_rate,0.37,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-05,15N2,wc,,,nfix_rate,0.23,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-05,15N2,wc,,,nfix_rate,1.45,nmol-n l-1 d-1
R164,WFS,,"(26.8, -84.33)",continental shelves,2006-10-05,15N2,wc,,,nfix_rate,0.92,nmol-n l-1 d-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2008-07,ARA,benthos,,,nfix_rate,0.0,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2011-07,ARA,benthos,,,nfix_rate,0.0,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2012-07,ARA,benthos,,,nfix_rate,0.59,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2014-07,ARA,benthos,,,nfix_rate,0.009,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2016-07,ARA,benthos,,,nfix_rate,0.47,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2008-07,ARA,benthos,,,nfix_rate,0.0,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2011-07,ARA,benthos,,,nfix_rate,1.24,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2012-07,ARA,benthos,,,nfix_rate,0.56,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2014-07,ARA,benthos,,,nfix_rate,0.27,nmol-c2h4 ml-1 h-1
R166,Bitter-1,,"(51.671972, 79.905667)",lakes,2016-07,ARA,benthos,,,nfix_rate,11.19,nmol-c2h4 ml-1 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1993-01,ARA,other,,,nfix_rate,1.26,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1993-03,ARA,other,,,nfix_rate,8.93,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1993-03,ARA,other,,,nfix_rate,0.73,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1991-04,ARA,other,,,nfix_rate,14.02,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1991-05,ARA,other,,,nfix_rate,4.91,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1993-06,ARA,other,,,nfix_rate,4.35,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1993-06,ARA,other,,,nfix_rate,0.94,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-07,ARA,other,,,nfix_rate,1.63,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-08,ARA,other,,,nfix_rate,4.47,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-09,ARA,other,,,nfix_rate,1.21,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-09,ARA,other,,,nfix_rate,4.39,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-10,ARA,other,,,nfix_rate,2.76,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-11,ARA,other,,,nfix_rate,0.85,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-12,ARA,other,,,nfix_rate,0.61,nmol-c2h4 cm-2 h-1
R54,"Newport River Estuary, North Carolina",,"(34.79104, -76.716147)",salt marshes,1992-12,ARA,other,,,nfix_rate,0.04,nmol-c2h4 cm-2 h-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,1.5,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,2.0,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.1,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.1,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.1,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.0,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.3,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.1,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.4,mg-n m-2 d-1
R3,"Alcanada, Mediterranean Sea",,"(39.836667, 3.170833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.8,mg-n m-2 d-1
R3,"Albufera, Mediterranean Sea",,"(39.832556, 3.143055556)",seagrasses,2012,ARA,benthos,,,nfix_rate,2.2,mg-n m-2 d-1
R3,"Albufera, Mediterranean Sea",,"(39.832556, 3.143055556)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.6,mg-n m-2 d-1
R3,"Arenal, Mediterranean Sea",,"(39.498667, 2.745833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.2,mg-n m-2 d-1
R3,"Arenal, Mediterranean Sea",,"(39.498667, 2.745833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.5,mg-n m-2 d-1
R3,"Calanova, Mediterranean Sea",,"(39.550583, 2.600833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.5,mg-n m-2 d-1
R3,"Calanova, Mediterranean Sea",,"(39.550583, 2.600833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.4,mg-n m-2 d-1
R3,"Albufera, Mediterranean Sea",,"(39.832556, 3.143055556)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.4,mg-n m-2 d-1
R3,"Albufera, Mediterranean Sea",,"(39.832556, 3.143055556)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.6,mg-n m-2 d-1
R3,"Arenal, Mediterranean Sea",,"(39.498667, 2.745833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,1.0,mg-n m-2 d-1
R3,"Arenal, Mediterranean Sea",,"(39.498667, 2.745833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,1.4,mg-n m-2 d-1
R3,"Calanova, Mediterranean Sea",,"(39.550583, 2.600833333)",seagrasses,2012,ARA,benthos,,,nfix_rate,0.3,mg-n m-2 d-1
R3,"Calanova, Mediterranean Sea",,"(39.550583, 2.600833333)",seagrasses,2013,ARA,benthos,,,nfix_rate,0.2,mg-n m-2 d-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-02-03,ARA,benthos,,,nfix_rate,78.49,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-02-03,ARA,benthos,,,nfix_rate,41.37,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-02-13,ARA,benthos,,,nfix_rate,253.14,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,1.217,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,1.825,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-08,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-08,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,1.83,umol-n m-2 h-1
R51,Castle Forbes - Upper,,"(-43.1402, 146.9767)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,2.43,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-02,ARA,benthos,,,nfix_rate,52.65,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-02,ARA,benthos,,,nfix_rate,12.24,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,46.53,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,4.28,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-08,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-08,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,1.22,umol-n m-2 h-1
R51,Castle Forbes - Lower,,"(-43.1402, 146.9767)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,1.22,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-02,ARA,benthos,,,nfix_rate,0.504,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-02,ARA,benthos,,,nfix_rate,0.443,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,0.667,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,1.42,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Port Cygnet - Upper,,"(-43.1661, 147.082114)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,0.0,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-02-06,ARA,benthos,,,nfix_rate,4.78,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-02-06,ARA,benthos,,,nfix_rate,22.8,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-02-10,ARA,benthos,,,nfix_rate,15.37,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-02-10,ARA,benthos,,,nfix_rate,35.13,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,2.03,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-04,ARA,benthos,,,nfix_rate,0.721,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,1.12,umol-n m-2 h-1
R51,Port Cygnet - Lower,,"(-43.1661, 147.082114)",tidal flats,2002-10,ARA,benthos,,,nfix_rate,1.629,umol-n m-2 h-1
R71,Byers Peninsula pond,,"(-62.58655, -60.758899)",lakes,2002-01-18,ARA,benthos,,,nfix_rate,0.02,ug-n cm-2 h-1
R71,Byers Peninsula stream,,"(-62.58655, -60.758899)",rivers,2002-01-18,ARA,benthos,,,nfix_rate,0.002,ug-n cm-2 h-1
R73,Waquoit Bay South Basin,,"(41.5567, -70.524)",estuaries,2011-08-24,N2/Ar,benthos,0.14,,nfix_rate,-7.6,umol-n m-2 h-1
R73,Waquoit Bay Metoxit Point,,"(41.5689, -70.5212)",estuaries,2011-07-07,N2/Ar,benthos,0.14,,nfix_rate,-19.0,umol-n m-2 h-1
R73,Waquoit Bay Metoxit Point,,"(41.5689, -70.5212)",estuaries,2011-08-24,N2/Ar,benthos,0.14,,nfix_rate,-28.0,umol-n m-2 h-1
R73,Waquoit Bay Metoxit Point,,"(41.5689, -70.5212)",estuaries,2011-10-11,N2/Ar,benthos,0.14,,nfix_rate,-4.0,umol-n m-2 h-1
R73,Waquoit Bay Metoxit Point,,"(41.5689, -70.5212)",estuaries,2012-07-11,N2/Ar,benthos,0.14,,nfix_rate,-19.0,umol-n m-2 h-1
R75,1 Fields Point,,"(41.775456, -71.378618)",estuaries,2006-07-08,N2/Ar,benthos,,,nfix_rate,-26.6,umol-n m-2 h-1
R75,1 Fields Point,,"(41.775456, -71.378618)",estuaries,2006-08-31,N2/Ar,benthos,,,nfix_rate,-246.4,umol-n m-2 h-1
R75,2 Conimicut Point,,"(41.726049, -71.360468)",estuaries,2006-07-08,N2/Ar,benthos,,,nfix_rate,-30.3,umol-n m-2 h-1
R75,3 Barrington,,"(41.716735, -71.323388)",estuaries,2006-07-17,N2/Ar,benthos,,,nfix_rate,-136.6,umol-n m-2 h-1
