document_id,gt_row_index,name,attribute,value,units,page_number,page_confidence,corrected_page
regulation_of_zooplankton,2851,swan lake,tp,11.0,µg/L,"3, 5, 14",ambiguous,
relative_contribution,2886,la yega,tp,20.0,µg/L,"4, 9",ambiguous,
relative_contribution,2890,pedrina,tp,20.0,µg/L,"4, 9",ambiguous,
relative_contribution,2893,sotillo,tp,23.0,µg/L,"4, 9",ambiguous,
seasonal_succession_in_fishless,2894,p14,tp,15.3,µg/L,"2, 3, 4, 10",ambiguous,
specificity_of_zooplankton,2904,meteor1,tp,1.3833,mg/L,"4, 5",ambiguous,
specificity_of_zooplankton,2905,meteor2,tp,1.2233,mg/L,"4, 5",ambiguous,
the_legacy_of_large,2911,blakesley,tp,48.0,µg/L,"4, 9",ambiguous,
the_legacy_of_large,2916,org,tp,93.0,µg/L,"4, 9",ambiguous,
dry_habitats_sustain,3070,marina curniola,chla,1.1,µg/L,"2, 3",ambiguous,
differences_in_the_substrate,3058,pungo lake,chla,36.45,µg/L,"4, 6, 9",ambiguous,
differences_in_the_substrate,3057,lake phelps,chla,3.95,µg/L,"3, 4, 5, 6",ambiguous,
differences_in_the_substrate,3056,east mattamuskeet,chla,25.15,µg/L,"1, 2, 4, 8",ambiguous,
cryptic_trophic_cascade,3033,long swale,chla,219.0,µg/L,"2, 3",ambiguous,
contribution_of_donana,3025,la fao,chla,6.0,µg/L,"6, 9, 10, 12",ambiguous,
prairie_wetland,2817,reinson,tp,98.0,µg/L,"6, 7",ambiguous,
contribution_of_donana,3022,cuquero grande,chla,6.5,µg/L,"6, 10",ambiguous,
classification_trees,3000,wpk1,chla,21.2,µg/L,"4, 5",ambiguous,
classification_trees,2995,trsp,chla,8.3,µg/L,"4, 5",ambiguous,
classification_trees,2985,rkl4,chla,7.8,µg/L,"4, 5",ambiguous,
classification_trees,2972,mlgr,chla,27.0,µg/L,"4, 5",ambiguous,
carbon_pools_and_fluxes,2954,valkea-kotinen,chla,15.1,mg/m^3,"3, 4",ambiguous,
biodiversity_of_constructed,2941,dn1,chla,25.8,mg/m^3,"4, 6",ambiguous,
constructed_treatment_wetlands,3020,serpentine north,chla,4.0,mg/m^3,"4, 9, 10, 11",ambiguous,
greenhouse_gas_emission,3103,lake jacques,chla,17.0,µg/L,"2, 6",ambiguous,
prairie_wetland,2815,penner1,tp,42.0,µg/L,"6, 7",ambiguous,
prairie_wetland,2810,hood2,tp,50.0,µg/L,"4, 6",ambiguous,
physical_and_chemical_limnological,2716,bac,tp,4.0,µg/L,"5, 10, 16, 19",ambiguous,
physical_and_chemical_limnological,2718,bae,tp,4.8,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2719,baf,tp,5.7,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2723,baj,tp,16.0,µg/L,"6, 7",ambiguous,
physical_and_chemical_limnological,2729,bd,tp,14.0,µg/L,"6, 7, 8",ambiguous,
physical_and_chemical_limnological,2733,bh,tp,3.3,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2735,bj,tp,7.0,µg/L,"5, 6, 7",ambiguous,
physical_and_chemical_limnological,2736,bk,tp,64.0,µg/L,"6, 8",ambiguous,
physical_and_chemical_limnological,2737,bl,tp,4.7,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2738,bm,tp,7.9,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2739,bn,tp,4.8,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2742,bq,tp,8.3,µg/L,"6, 7",ambiguous,
physical_and_chemical_limnological,2744,bs,tp,3.2,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2745,bt,tp,3.7,µg/L,"5, 6",ambiguous,
physical_and_chemical_limnological,2747,bv,tp,14.0,µg/L,"6, 7, 8",ambiguous,
physical-chemical_influences,2782,noranda 22-12sw,tp,0.5,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2783,noranda 22-14,tp,0.44,mg/L,"8, 9",ambiguous,
prairie_wetland,2808,hood,tp,42.0,µg/L,"6, 7, 9, 12",ambiguous,
prairie_wetland,2806,adams,tp,33.0,µg/L,"6, 7",ambiguous,
physical-chemical_influences,2804,white river #1 n,tp,1.0,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2803,waterloo,tp,0.9,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2801,starr school,tp,6.13,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2799,siggelkow pond,tp,0.8,mg/L,"8, 9",ambiguous,
prairie_wetland,2814,penner1,tp,42.0,µg/L,"6, 7",ambiguous,
physical-chemical_influences,2797,schneider #3,tp,1.0,mg/L,"7, 9",ambiguous,
physical-chemical_influences,2794,rinelander #2,tp,0.7,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2793,rinelander #1,tp,1.0,mg/L,"7, 8, 9",ambiguous,
physical-chemical_influences,2792,prairie chicken pd,tp,1.0,mg/L,"7, 8, 9",ambiguous,
physical-chemical_influences,2791,portage jail,tp,2.4,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2789,old hwy 54 pd,tp,0.6,mg/L,"8, 9",ambiguous,
physical-chemical_influences,2786,noranda 22-9a,tp,0.66,mg/L,"8, 9, 11",ambiguous,
physical-chemical_influences,2795,rinelander #3,tp,1.07,mg/L,"8, 9",ambiguous,
physical_and_chemical_limnological,2715,bab,tp,6.5,µg/L,"5, 6",ambiguous,
habitat_characteristics,3110,cam,chla,2.0,µg/L,"6, 7",ambiguous,
habitat_characteristics,3133,sev,chla,2.0,µg/L,"6, 7",ambiguous,
physical_and_chemical_limnological,3228,bm,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3229,bn,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3230,bo,chla,0.0,µg/L,"5, 10",ambiguous,
physical_and_chemical_limnological,3231,bp,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3232,bq,chla,1.1,µg/L,"5, 7",ambiguous,
physical_and_chemical_limnological,3233,br,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3234,bs,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3235,bt,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3236,bu,chla,1.1,µg/L,"5, 7",ambiguous,
physical_and_chemical_limnological,3237,bv,chla,0.2,µg/L,"5, 7, 10, 11",ambiguous,
physical_and_chemical_limnological,3238,bw,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3239,bx,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3240,by,chla,0.0,µg/L,"5, 10",ambiguous,
physical_and_chemical_limnological,3241,bz,chla,1.0,µg/L,"5, 7, 10, 11, 16",ambiguous,
prairie_wetland,3244,hood,chla,7.4,µg/L,"6, 7",ambiguous,
prairie_wetland,3253,reinson,chla,7.4,µg/L,"6, 7",ambiguous,
prairie_wetland,3265,wilk,chla,4.1,µg/L,"6, 7",ambiguous,
water_temperature_dynamics,3355,8,chla,7.0,µg/L,"6, 11",ambiguous,
water_temperature_dynamics,3351,4,chla,5.0,µg/L,"6, 11",ambiguous,
water_temperature_dynamics,3350,3,chla,5.0,µg/L,"6, 11",ambiguous,
the_legacy_of_large,3342,pisa,chla,6.0,µg/L,"4, 9",ambiguous,
the_legacy_of_large,3341,org,chla,14.0,µg/L,"4, 9",ambiguous,
specificity_of_zooplankton,3332,meteor4,chla,29.94,mg/m^3,"3, 4",ambiguous,
physical_and_chemical_limnological,3227,bl,chla,0.0,µg/L,"5, 7, 10",ambiguous,
specificity_of_zooplankton,3331,meteor3,chla,8.15,mg/m^3,"7, 10",ambiguous,
specificity_of_zooplankton,3329,meteor1,chla,28.827,mg/m^3,"3, 4, 5, 11",ambiguous,
seasonal_and_diurnal,3315,,chla,0.39,mg/L,"2, 4, 5, 7",ambiguous,
relationships_between_fish,3311,selbrigg,chla,8.0,µg/L,"6, 8",ambiguous,
production_of_fish,3271,tatsu-numa,chla,0.4,µg/L,"5, 6",ambiguous,
production_of_fish,3270,karhujarvi,chla,26.0,µg/L,"4, 6",ambiguous,
production_of_fish,3266,226 ne,chla,14.0,µg/L,"6, 8",ambiguous,
specificity_of_zooplankton,3330,meteor2,chla,15.64,mg/m^3,"3, 4, 5, 8, 10",ambiguous,
habitat_characteristics,3131,sec,chla,2.0,µg/L,"6, 7",ambiguous,
physical_and_chemical_limnological,3226,bk,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3224,bi,chla,0.0,µg/L,"5, 10",ambiguous,
impact_of_macrophytes,3137,m1k1,chla,113.3,µg/L,"5, 18",ambiguous,
impact_of_macrophytes,3138,malu,chla,80.4,µg/L,"5, 7, 9, 18",ambiguous,
impact_of_macrophytes,3139,rk12,chla,27.4,µg/L,"5, 18",ambiguous,
impact_of_macrophytes,3140,rk13,chla,28.1,µg/L,"3, 5, 7, 18",ambiguous,
impact_of_macrophytes,3143,trbr,chla,156.9,µg/L,"5, 17, 18",ambiguous,
impact_of_macrophytes,3146,vkn1,chla,11.4,µg/L,"5, 13, 15, 18",ambiguous,
impact_of_macrophytes,3147,vkn2,chla,54.3,µg/L,"5, 8, 18",ambiguous,
impact_of_macrophytes,3148,wpk1,chla,41.4,µg/L,"5, 17, 18",ambiguous,
impact_of_macrophytes,3149,wpk2,chla,50.6,µg/L,"5, 15, 17, 18",ambiguous,
macroinvertebrate_communities,3170,baldov pool,chla,6.0,µg/L,"3, 5",ambiguous,
macroinvertebrate_communities,3171,cap de terme,chla,1.0,µg/L,"3, 5",ambiguous,
macroinvertebrate_communities,3172,charca sud oeste,chla,36.0,µg/L,"5, 6, 13",ambiguous,
macroinvertebrate_communities,3173,rini,chla,2.0,µg/L,"3, 5",ambiguous,
measurements_of_chlorophyll,3185,thorso,chla,20.0,µg/L,"5, 8",ambiguous,
physical_and_chemical_limnological,3204,baa,chla,0.9,µg/L,"5, 10, 11",ambiguous,
physical_and_chemical_limnological,3206,bac,chla,0.8,µg/L,"5, 10",ambiguous,
physical_and_chemical_limnological,3208,bae,chla,1.0,µg/L,"5, 7, 10, 11, 16",ambiguous,
physical_and_chemical_limnological,3223,bh,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3222,bg,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3221,bf,chla,0.2,µg/L,"5, 7, 10, 11",ambiguous,
physical_and_chemical_limnological,3220,be,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3219,bd,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3218,bc,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3225,bj,chla,0.3,µg/L,"5, 7, 10, 11",ambiguous,
physical_and_chemical_limnological,3217,ban,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3215,bal,chla,0.0,µg/L,"5, 7, 10",ambiguous,
physical_and_chemical_limnological,3214,bak,chla,0.0,µg/L,"8, 10",ambiguous,
physical_and_chemical_limnological,3213,baj,chla,0.9,µg/L,"5, 10, 11",ambiguous,
physical_and_chemical_limnological,3212,bai,chla,2.0,µg/L,"10, 11, 16, 19",ambiguous,
physical_and_chemical_limnological,3211,bah,chla,1.0,µg/L,"5, 10, 11, 16",ambiguous,
physical_and_chemical_limnological,3209,baf,chla,1.2,µg/L,"5, 7",ambiguous,
physical_and_chemical_limnological,3216,bam,chla,0.0,µg/L,"5, 10",ambiguous,
multivariate_chemometrical,2690,lake tuendae,tp,0.09,mg/L,"2, 4",ambiguous,
methane_emissions_in_two,2688,bigus lake,tp,0.78,mg/L,"3, 5",ambiguous,
measuring_the_trophic,2687,p9,tp,0.01,mg/L,"7, 9",ambiguous,
impact_of_macrophytes,1918,vkn1,ph,7.6,,"5, 7, 18",ambiguous,
impact_of_macrophytes,1919,vkn2,ph,7.7,,"5, 7, 18",ambiguous,
impact_of_macrophytes,1920,wpk1,ph,7.8,,"5, 7, 18",ambiguous,
net_heterotrophy,1963,favrholm so,ph,7.9,,"3, 9",ambiguous,
net_heterotrophy,1969,selskovsvej so,ph,7.7,,"3, 9",ambiguous,
net_heterotrophy,1974,strodam engso,ph,7.9,,"3, 9",ambiguous,
patterns_in_the_species,1976,33-13,ph,6.0,,"4, 6, 8, 19",ambiguous,
patterns_in_the_species,1982,maple,ph,6.0,,"4, 6, 8, 18, 19",ambiguous,
physical_and_chemical_limnological,1989,bac,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,1990,bad,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,1991,bae,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,1997,bak,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,1999,bam,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2003,be,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2004,bf,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2014,bp,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2015,bq,ph,8.3,,"6, 7",ambiguous,
prairie_wetland,2092,penner1,ph,7.49,,"6, 7",ambiguous,
prairie_wetland,2090,johanson,ph,7.67,,"6, 7",ambiguous,
prairie_wetland,2087,hood1,ph,7.57,,"6, 7",ambiguous,
pond_hydrology,2083,temporarily connected pond (tc pond),ph,8.25,,"6, 8, 10, 12, 13, 15, 18",ambiguous,
pond_hydrology,2082,snowbed pond,ph,8.15,,"6, 8, 10, 12, 16, 18",ambiguous,
pond_hydrology,2081,isolated small pond (is pond),ph,8.446,,"4, 6, 8, 10, 12, 15, 17, 18",ambiguous,
impact_of_macrophytes,1916,vbk1,ph,7.7,,"5, 18",ambiguous,
pond_hydrology,2080,isolated large pond (il pond),ph,8.35,,"4, 6, 8, 10, 12, 15, 17, 18",ambiguous,
physical-chemical_influences,2073,spooner tower rd,ph,6.13,,"8, 9",ambiguous,
physical-chemical_influences,2064,portage jail,ph,7.46,,"8, 9",ambiguous,
physical_and_chemical_limnological,2023,by,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2022,bx,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2021,bw,ph,8.3,,"6, 7",ambiguous,
physical_and_chemical_limnological,2016,br,ph,8.3,,"6, 7",ambiguous,
pond_hydrology,2079,creek pond,ph,8.15,,"6, 8, 12",ambiguous,
prairie_wetland,2093,penner1,ph,7.49,,"6, 7",ambiguous,
factors_influencing_macroinvertebrate,1870,6,ph,7.0,,"6, 7",ambiguous,
environmental_conditions,1857,karst9,ph,6.0,,"2, 3, 5",ambiguous,
classification_trees,1745,mlgr,ph,8.1,,"4, 5",ambiguous,
classification_trees,1746,mlkl,ph,8.3,,"4, 5",ambiguous,
classification_trees,1747,mrcn,ph,8.0,,"4, 5",ambiguous,
classification_trees,1754,prb2,ph,8.0,,"4, 5",ambiguous,
classification_trees,1756,rkl2,ph,8.1,,"4, 5",ambiguous,
classification_trees,1757,rkl3,ph,8.1,,"4, 5",ambiguous,
classification_trees,1758,rkl4,ph,7.9,,"4, 5",ambiguous,
classification_trees,1759,rkl5,ph,7.9,,"4, 5",ambiguous,
classification_trees,1760,sbsk,ph,8.0,,"4, 5",ambiguous,
classification_trees,1761,sclm,ph,8.1,,"4, 5",ambiguous,
classification_trees,1762,silx,ph,8.4,,"4, 5",ambiguous,
classification_trees,1763,tenr,ph,8.0,,"4, 5",ambiguous,
classification_trees,1764,trbr,ph,7.9,,"4, 5",ambiguous,
classification_trees,1765,trcg,ph,8.1,,"4, 5",ambiguous,
classification_trees,1766,trln,ph,8.0,,"4, 5",ambiguous,
classification_trees,1767,trsg,ph,7.9,,"4, 5",ambiguous,
classification_trees,1768,trsp,ph,7.8,,"4, 5",ambiguous,
environmental_conditions,1856,karst8,ph,6.0,,"2, 3, 5",ambiguous,
environmental_conditions,1832,karst11,ph,7.0,,"2, 3, 4, 5",ambiguous,
differences_in_the_substrate,1798,west mattamuskeet,ph,8.799,,"3, 4, 5, 6, 8",ambiguous,
differences_in_the_substrate,1797,pungo lake,ph,6.893,,"3, 5, 6",ambiguous,
differences_in_the_substrate,1796,lake phelps,ph,5.512,,"1, 4, 5, 6",ambiguous,
differences_in_the_substrate,1795,east mattamuskeet,ph,8.085,,"4, 5, 6, 8",ambiguous,
exceptional_summer,1859,evv upper lake,ph,7.0,,"3, 6",ambiguous,
contribution_of_donana,1794,marisma galega,ph,9.2,,"6, 10",ambiguous,
contribution_of_donana,1790,gaveta 4,ph,8.8,,"6, 12",ambiguous,
conservation_of_pond,1783,pool3,ph,7.0,,"3, 6, 7, 12",ambiguous,
classification_trees,1775,wtml,ph,8.0,,"4, 5",ambiguous,
classification_trees,1774,wpk2,ph,8.1,,"4, 5",ambiguous,
classification_trees,1773,wpk1,ph,7.8,,"4, 5",ambiguous,
classification_trees,1772,vkn2,ph,7.6,,"4, 5",ambiguous,
contribution_of_donana,1792,la rocina,ph,8.0,,"6, 9, 10, 12",ambiguous,
prairie_wetland,2097,rowein,ph,7.6,,"6, 7",ambiguous,
production_of_fish,2108,226 ne,ph,6.45,,"4, 6",ambiguous,
production_of_fish,2109,226 sw,ph,6.55,,"4, 6",ambiguous,
physical_and_chemical_limnological,2390,bh,tn,263.0,µg/L,"7, 8",ambiguous,
production_of_fish,2409,226 ne,tn,410.25,µg/L,"6, 10",ambiguous,
production_of_fish,2410,226 sw,tn,372.75,µg/L,"6, 10",ambiguous,
sediment_desiccation,2444,honda,tn,31.2,mg/L,"1, 2, 4, 5, 10",ambiguous,
zooplankton_body,2469,ardal,tn,2.0,mg/L,"5, 6, 7",ambiguous,
zooplankton_body,2470,casillas,tn,1.0,mg/L,"5, 6",ambiguous,
zooplankton_body,2474,quinta,tn,1.0,mg/L,"5, 6, 7",ambiguous,
biodiversity_of_constructed,2486,dn3-c,tp,0.48,mg/L,"4, 7",ambiguous,
biodiversity_of_constructed,2488,dn4,tp,0.6,mg/L,"4, 6",ambiguous,
biodiversity_of_constructed,2489,dn5,tp,0.47,mg/L,"4, 7",ambiguous,
biodiversity_of_constructed,2490,hs2-1,tp,1.3,mg/L,"4, 5, 6",ambiguous,
biodiversity_of_constructed,2491,hs2-2,tp,1.41,mg/L,"4, 6",ambiguous,
classification_trees,2501,brpk,tp,0.228,mg/L,"4, 5",ambiguous,
classification_trees,2508,ixp1,tp,0.136,mg/L,"4, 5",ambiguous,
classification_trees,2536,trsp,tp,0.228,mg/L,"4, 5",ambiguous,
classification_trees,2542,wpk2,tp,0.292,mg/L,"4, 5",ambiguous,
concordance_of_species,2544,samambaia lake,tp,33.0,µg/L,"5, 6",ambiguous,
measuring_the_trophic,2686,p8,tp,0.008,mg/L,"6, 7",ambiguous,
measuring_the_trophic,2685,p7,tp,0.015,mg/L,"6, 7",ambiguous,
measuring_the_trophic,2684,p6,tp,0.05,mg/L,"5, 6, 7, 9, 10",ambiguous,
measuring_the_trophic,2682,p4,tp,0.14,mg/L,"6, 7",ambiguous,
measuring_the_trophic,2680,p2,tp,0.095,mg/L,"5, 6, 7, 9",ambiguous,
macroinvertebrate_communities,2657,rini,tp,14.0,µg/L,"3, 5",ambiguous,
measuring_the_trophic,2348,p8,tn,1.25,mg/L,"5, 6, 7, 9",ambiguous,
macroinvertebrate_communities,2655,cap de terme,tp,13.0,µg/L,"3, 5",ambiguous,
impact_of_macrophytes,2626,tenr,tp,0.24,mg/L,"5, 12",ambiguous,
greenhouse_gas_emission,2618,lake jacques,tp,21.0,µg/L,"2, 6",ambiguous,
fish_production_correlated,2617,wishart,tp,5.05,µg/L,"3, 6",ambiguous,
dry_habitats_sustain,2607,son morell,tp,1.003,mg/L,"2, 3, 5, 7, 8, 9, 10, 11",ambiguous,
conservation_of_pond,2548,pool12,tp,1573.3,µg/L,"3, 5, 6, 10, 11, 14, 16",ambiguous,
conservation_of_pond,2545,pool1,tp,1489.7,µg/L,"3, 6, 10, 11, 13, 16, 17",ambiguous,
macroinvertebrate_communities,2654,baldov pool,tp,11.0,µg/L,"3, 5",ambiguous,
measuring_the_trophic,2346,p6,tn,6.0,mg/L,"7, 9",ambiguous,
measuring_the_trophic,2345,p5,tn,1.3,mg/L,"5, 6, 9",ambiguous,
measuring_the_trophic,2344,p4,tn,2.0,mg/L,"7, 9, 10",ambiguous,
the_diversity_of_macroinvertebrate,2172,p,ph,4.0,,"6, 10, 11, 14",ambiguous,
the_diversity_of_macroinvertebrate,2164,e,ph,5.0,,"6, 14, 16",ambiguous,
the_distribution_of_microcrustacea,2159,jack lake,ph,4.9,,"2, 4, 5, 7, 8",ambiguous,
specificity_of_zooplankton,2158,meteor4,ph,6.555,,"1, 4, 5",ambiguous,
specificity_of_zooplankton,2157,meteor3,ph,6.755,,"1, 4",ambiguous,
specificity_of_zooplankton,2156,meteor2,ph,6.95,,"1, 4, 5",ambiguous,
the_ecology_of_littoral,2175,ampang,ph,6.78,,"4, 5, 6, 7, 9, 10",ambiguous,
specificity_of_zooplankton,2155,meteor1,ph,6.73,,"1, 4",ambiguous,
some_observations_on_internal,2150,154,ph,8.4,,"4, 21",ambiguous,
seasonal_and_diurnal,2147,,ph,7.53,,"1, 2, 3, 4, 7, 9, 11",ambiguous,
production_of_fish,2116,red deer,ph,6.9,,"4, 6",ambiguous,
production_of_fish,2114,iso-mustajarvi,ph,6.9,,"4, 6",ambiguous,
production_of_fish,2112,haukilampi,ph,6.8,,"4, 6",ambiguous,
production_of_fish,2111,botjarn,ph,5.6,,"5, 6",ambiguous,
some_observations_on_internal,2152,302,ph,8.4,,"4, 21",ambiguous,
characterizing_ponds,602,35,surface_area,21810.0,m^2,"3, 11",ambiguous,
the_ecology_of_littoral,2176,kota damansara,ph,6.67,,"3, 4, 5, 6, 7, 9",ambiguous,
the_ecology_of_littoral,2178,subang jaya,ph,7.29,,"4, 5, 6, 7",ambiguous,
measuring_the_trophic,2343,p3,tn,0.6,mg/L,"4, 5, 6, 9",ambiguous,
measuring_the_trophic,2342,p2,tn,1.5,mg/L,"5, 6, 7, 9, 10",ambiguous,
measuring_the_trophic,2341,p1,tn,2.0,mg/L,"7, 9, 10",ambiguous,
dry_habitats_sustain,2316,son morell,tn,1.7,mg/L,"2, 3",ambiguous,
diversity_of_macroinvertebrates,2296,KR1,tn,18.1,mg/L,"3, 4",ambiguous,
conservation_of_pond,2274,pool6,tn,4.1,mg/L,"3, 6",ambiguous,
the_ecology_of_littoral,2177,shah alam,ph,7.88,,"4, 5, 6, 7, 10",ambiguous,
conservation_of_pond,2272,pool3,tn,2.4,mg/L,"6, 12",ambiguous,
biodiversity_of_constructed,2261,hs2-2,tn,17.3,mg/L,"4, 6",ambiguous,
biodiversity_of_constructed,2259,dn5,tn,8.4,mg/L,"4, 6",ambiguous,
ocena_jakosci,2233,zbiornik9,ph,6.9,,"4, 5, 9",ambiguous,
ocena_jakosci,2225,zbiornik10,ph,6.6,,"5, 9",ambiguous,
ocena_jakosci,2224,zbiornik1,ph,7.4,,"5, 9",ambiguous,
value_of_artificial,2191,4th vergelegen pond,ph,6.92,,"4, 7",ambiguous,
conservation_of_pond,2270,pool14,tn,4.1,mg/L,"3, 6",ambiguous,
characterizing_ponds,575,10,surface_area,15260.0,m^2,"7, 11",ambiguous,
the_diversity_of_macroinvertebrate,1681,j,vegetation_cover,86.2,percent,"8, 9, 17, 18",ambiguous,
environmental_conditions,149,karst25,max_depth,1.0,m,"2, 3, 5",ambiguous,
classification_trees,30,esec,max_depth,0.6,m,"4, 5",ambiguous,
classification_trees,31,hoef,max_depth,0.8,m,"4, 5",ambiguous,
classification_trees,32,hrt1,max_depth,1.1,m,"4, 5",ambiguous,
classification_trees,33,hrt1,max_depth,1.5,m,"4, 5",ambiguous,
classification_trees,35,ixp2,max_depth,1.3,m,"4, 5",ambiguous,
classification_trees,36,leyb-a,max_depth,0.6,m,"4, 5",ambiguous,
conservation_of_pond,75,pool1,max_depth,26.1,cm,"3, 6",ambiguous,
classification_trees,39,mlgr,max_depth,1.2,m,"4, 5",ambiguous,
classification_trees,40,mlkl,max_depth,0.9,m,"4, 5",ambiguous,
biodiversity_of_constructed,551,dn3-b,surface_area,0.6,ha,"4, 6",ambiguous,
comparative_analysis,70,cct-1,max_depth,5.0,m,"4, 7, 10",ambiguous,
biodiversity_of_constructed,550,dn3-a,surface_area,0.26,ha,"6, 8",ambiguous,
classification_trees,42,nrpd1,max_depth,0.9,m,"4, 5",ambiguous,
classification_trees,43,nrpd2,max_depth,0.5,m,"4, 5",ambiguous,
