PUBLICATION_DATE,UID,CLASS_FIELD_FWSST,DATE_COL,ECO_X_ST,NWCA_ECO4,SITE_ID,SITE_USE,STATE,VISIT_NO,AA_AREA,AA_CENTER,AA_LAT,AA_LAYOUT,AA_LON,AA_POINT,CLASS_1,CLASS_2,CLASS_3,DEPRESSION,DISTANCE_VAR,FLATS,FWS_ST,HGM_CLASS,LACUSTRINE,PHOTO,RIVERINE,SATELLITES_NUM,SLOPE,SYSTEM_1,SYSTEM_2,SYSTEM_3,TIDAL
7/28/2016,3643,PEM,11-Jul-11,IPL-PH,IPL,NWCA11-ND-5006,NWCA_PROBABILITY,ND,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,SEMI-PERMANENT,,,CLOSED,,,PEM,DPRSS,,Y,,,,STEWART AN DKANIRUD 1971,,,
7/28/2016,3654,E2EM,8-Jul-11,E2EM,CPL,NWCA11-1622,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,1,,,,,NATURAL
7/28/2016,3655,E2EM,24-Jul-11,E2EM,CPL,NWCA11-1638,NWCA_PROBABILITY,LA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2EM,TIDAL,,,,0,,,,,NATURAL
7/28/2016,3656,E2EM,4-Aug-11,E2EM,CPL,NWCA11-1646,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,3657,E2EM,12-Jun-11,E2EM,CPL,NWCA11-1661,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,29.56735,STANDARD_CIRCULAR,89.71518,YES,,,,,5,,E2EM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,3659,E2SS,23-Jul-11,E2SS,CPL,NWCA11-1677,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2SS,TIDAL,,,,11,,,,,NATURAL
7/28/2016,3660,E2EM,22-Jul-11,E2EM,CPL,NWCA11-1685,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2EM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,3661,E2EM,2-Aug-11,E2EM,CPL,NWCA11-1697,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,3662,PEM,1-Aug-11,CPL-PH,CPL,NWCA11-2578,NWCA_PROBABILITY,TX,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN,3,,PEM,DPRSS,,,,12,,,,,
7/28/2016,3663,E2EM,26-Jul-11,E2EM,CPL,NWCA11-2588,NWCA_PROBABILITY,TX,1,0.5,POINT_NOT_AACENTER,28.58848,STANDARD_CIRCULAR_SHIFTED,96.0061,NO,,,,OPEN,3,,E2EM,DPRSS,,Y,,9,,,,,
7/28/2016,3666,E2EM,18-Aug-11,E2EM,CPL,NWCA11-1197,NWCA_REVISITS,DE,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,9,,,,,NATURAL
7/28/2016,3667,E2EM,16-Aug-11,E2EM,CPL,NWCA11-1226,NWCA_PROBABILITY,DE,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,4,,,,,NATURAL
7/28/2016,3668,PSS,10-Aug-11,IPL-PW,IPL,NWCA11-2006,NWCA_REVISITS,MT,2,0.5,POINT_AACENTER,,WETLAND_BOUNDARY,,YES,,,,,,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,,,,,,
7/28/2016,3669,PEM,11-Aug-11,W-PH,W,NWCA11-2011,NWCA_REVISITS,MT,2,,POINT_AACENTER,45.82673,POLYGON,111.20985,YES,,,,CLOSED,,,PEM,DPRSS,,Y,,1,,,,,
7/28/2016,3670,PFO,13-Aug-11,W-PW,W,NWCA11-2012,NWCA_PROBABILITY,MT,1,0.2,POINT_AACENTER,,WETLAND_BOUNDARY,,YES,,,,,14,,PFO,SLOPE,,Y,,4,TOPOGRAPHIC,,,,
7/28/2016,3671,PEM,14-Aug-11,W-PH,W,NWCA11-2016,NWCA_PROBABILITY,MT,1,0.3,POINT_AACENTER,,WETLAND_BOUNDARY,,YES,,,,CLOSED,,,PEM,DPRSS,,Y,,,,,,,
7/28/2016,3672,PEM,15-Aug-11,W-PH,W,NWCA11-3816,NWCA_PROBABILITY,MT,1,,POINT_AACENTER,,POLYGON,,YES,,,,,,,PEM,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,3676,PFO,17-Aug-11,CPL-PW,CPL,NWCA11-2437,NWCA_PROBABILITY,SC,1,0.5,POINT_NOT_AACENTER,33.60622,STANDARD_CIRCULAR_SHIFTED,80.99823,NO,,,,,7,,PFO,RIVERINE,,Y,HUMAN_ALTERED,,,,,,
7/28/2016,3678,E2EM,15-Aug-11,E2EM,CPL,NWCA11-2443,NWCA_PROBABILITY,SC,1,0.3,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,3679,E2EM,24-Aug-11,E2EM,CPL,NWCA11-2450,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,,,,,,,,NATURAL
7/28/2016,3681,PFO,10-Aug-11,CPL-PW,CPL,NWCA11-2453,NWCA_PROBABILITY,SC,1,0.5,POINT_NOT_AACENTER,33.51439,STANDARD_CIRCULAR_SHIFTED,79.97134,NO,,,,,8,,PFO,RIVERINE,,Y,COMPLEX,,,,,,
7/28/2016,3682,E2EM,18-Jul-11,E2EM,CPL,NWCA11-2454,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,3683,E2EM,22-Aug-11,E2EM,CPL,NWCA11-2458,NWCA_PROBABILITY,SC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,,,,,,NATURAL
7/28/2016,3693,PFO,27-Jul-11,EMU-PW,EMU,NWCA11-R125,NWCA_NOT_PROBABILITY,NH,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,,,,,,
7/28/2016,3694,E2EM,26-Aug-11,E2EM,CPL,NWCA11-1202,NWCA_PROBABILITY,DE,1,0.5,POINT_NOT_AACENTER,39.41724,STANDARD_CIRCULAR,75.55778,YES,,,,,3,,E2EM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,3695,E2EM,16-Aug-11,E2EM,CPL,NWCA11-3047,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,9,,,,,NATURAL
7/28/2016,3702,E2SS,16-Jun-11,E2SS,CPL,NWCA11-2677,NWCA_PROBABILITY,VA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,10,FLATS_MNERL,E2SS,FLATS,,,,5,,,,,
7/28/2016,3712,PEM,13-Jul-11,W-PH,W,NWCA11-2229,NWCA_PROBABILITY,NM,1,0.2,POINT_NOT_AACENTER,36.97841,WETLAND_BOUNDARY,104.47997,NO,,,,OPEN_HUMAN_EXCIMP,3,,PEM,DPRSS,,Y,,7,,,,,
7/28/2016,3713,PSS,14-Jun-11,CPL-PW,CPL,NWCA11-1085,NWCA_PROBABILITY,AR,1,0.2,POINT_NOT_AACENTER,35.07692,WETLAND_BOUNDARY,90.9154,NO,,,,,5,,PSS,SLOPE,,,,9,TOPOGRAPHIC,,,,
7/28/2016,3714,PFO,7-Jun-11,CPL-PW,CPL,NWCA11-1051,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,33.36562,WETLAND_BOUNDARY,93.33703,NO,,,,,,,PFO,RIVERINE,,Y,BEAVER_IMPOUND,,,,,,
7/28/2016,3715,PFO,13-Jun-11,CPL-PW,CPL,NWCA11-1072,NWCA_PROBABILITY,AR,1,0.5,POINT_NOT_AACENTER,36.02246,STANDARD_CIRCULAR_SHIFTED,90.81563,NO,,,,,7,FLATS_HUMAN,PFO,FLATS,,,,6,,,,,
7/28/2016,3730,PEM,9-Aug-11,CPL-PH,CPL,NWCA11-1356,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_ORGNC,PEM,FLATS,,,,10,,,,,
7/28/2016,3731,E2SS,12-Aug-11,E2SS,CPL,NWCA11-1335,NWCA_PROBABILITY,FL,1,0.5,POINT_NOT_AACENTER,26.91397,STANDARD_CIRCULAR_SHIFTED,82.08768,NO,,,,,3,,E2SS,TIDAL,,,,9,,,,,NATURAL
7/28/2016,3732,E2EM,18-Aug-11,E2EM,CPL,NWCA11-1326,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,,E2EM,TIDAL,,Y,,10,,,,,NATURAL
7/28/2016,3733,E2EM,17-Aug-11,E2EM,CPL,NWCA11-1303,NWCA_PROBABILITY,FL,1,0.5,POINT_NOT_AACENTER,28.776063,STANDARD_CIRCULAR,82.654721,YES,,,,,3,,E2EM,TIDAL,,Y,,10,,,,,NATURAL
7/28/2016,3734,PEM,10-Aug-11,CPL-PH,CPL,NWCA11-1243,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_ORGNC,PEM,FLATS,,,,12,,,,,
7/28/2016,3735,PEM,9-Aug-11,CPL-PH,CPL,NWCA11-3042,NWCA_PROBABILITY,FL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_ORGNC,PEM,FLATS,,,,9,,,,,
7/28/2016,3736,PSS,15-Aug-11,EMU-PW,EMU,NWCA11-R310,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,3737,PFO,16-Aug-11,EMU-PW,EMU,NWCA11-R309,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,SLOPE,,Y,,,TOPOGRAPHIC,,,,
7/28/2016,3738,PFO,26-Jul-11,CPL-PW,CPL,NWCA11-1020,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,3739,PFO,3-Aug-11,CPL-PW,CPL,NWCA11-1029,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,3740,PFO,11-Aug-11,CPL-PW,CPL,NWCA11-1217,NWCA_PROBABILITY,DE,1,0.5,POINT_NOT_AACENTER,39.7057,POLYGON,75.58298,NO,,,,,5,,PFO,RIVERINE,,,HUMAN_ALTERED,6,,,,,
7/28/2016,3741,E2EM,9-Aug-11,E2EM,CPL,NWCA11-1218,NWCA_PROBABILITY,DE,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2EM,TIDAL,,,,9,,,,,NATURAL
7/28/2016,3742,PEM,20-Jul-11,IPL-PH,IPL,NWCA11-OH-3005,NWCA_PROBABILITY,OH,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,IA SURFACE WATER DEPRESSION,2A MIXED EMERGENT MARSH,,CLOSED,,,PEM,DPRSS,,Y,,,,HYDROGEOMORPHIC (OH),PLANT COMMUNITY (OH),,
7/28/2016,3751,E2EM,1-Sep-11,E2EM,CPL,NWCA11-1213,NWCA_PROBABILITY,DE,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2EM,TIDAL,,,,9,,,,,NATURAL
7/28/2016,3752,PFO,30-Aug-11,CPL-PW,CPL,NWCA11-1225,NWCA_PROBABILITY,DE,1,0.3,POINT_NOT_AACENTER,39.62231,WETLAND_BOUNDARY,75.76266,NO,,,,CLOSED,6,,PFO,DPRSS,,Y,,6,,,,,
7/28/2016,3753,PSS,2-Aug-11,CPL-PW,CPL,NWCA11-2597,NWCA_PROBABILITY,TX,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_MNERL,PSS,FLATS,,Y,,12,,,,,
7/28/2016,3755,E2EM,8-Aug-11,E2EM,CPL,NWCA11-2549,NWCA_PROBABILITY,TX,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,3,FLATS_MNERL,E2EM,FLATS,,Y,,10,,,,,
7/28/2016,3790,PEM,10-Aug-11,EMU-PH,EMU,NWCA11-R123,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PEM,RIVERINE,,Y,LOWER_PERENNIAL,,,,,,
7/28/2016,3791,PSS,11-Aug-11,EMU-PW,EMU,NWCA11-R131,NWCA_NOT_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,3792,E2EM,9-Aug-11,E2EM,CPL,NWCA11-2577,NWCA_PROBABILITY,TX,1,0.5,POINT_NOT_AACENTER,29.67961,STANDARD_CIRCULAR_SHIFTED,94.07507,NO,,,,,3,FLATS_MNERL,E2EM,FLATS,,Y,,11,,,,,
7/28/2016,3793,E2EM,16-Aug-11,E2EM,CPL,NWCA11-1039,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,E2EM,DPRSS,,Y,,,,,,,
7/28/2016,3794,PFO,10-Aug-11,CPL-PW,CPL,NWCA11-1030,NWCA_PROBABILITY,AL,1,0.5,POINT_NOT_AACENTER,31.13456,POLYGON,85.98552,YES,,,,,1,,PFO,DPRSS,,Y,,10,,,,,
7/28/2016,3795,PFO,25-Aug-11,CPL-PW,CPL,NWCA11-1028,NWCA_PROBABILITY,AL,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,,,,,,
7/28/2016,3796,PSS,23-Aug-11,CPL-PW,CPL,NWCA11-1003,NWCA_REVISITS,AL,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,DPRSS,,Y,,,,,,,
7/28/2016,3797,PEM,16-Aug-11,W-PH,W,NWCA11-4151,NWCA_REVISITS,OR,2,0.5,POINT_NOT_AACENTER,44.91911,STANDARD_CIRCULAR,124.01266,YES,,,,,6,FLATS_HUMAN,PEM,FLATS,,Y,,9,,,,,
7/28/2016,3798,PSS,11-Jul-11,W-PW,W,NWCA11-4151,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,44.91912,STANDARD_CIRCULAR_SHIFTED,124.0127,YES,,,,CLOSED,3,FLATS_HUMAN,PSS,FLATS,,Y,,10,,,,,
7/28/2016,3801,PEM,9-Aug-11,W-PH,W,NWCA11-4147,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,44.91928,STANDARD_CIRCULAR,124.00565,NO,,,,,3,FLATS_HUMAN,PEM,FLATS,,Y,,9,,,,,
7/28/2016,3802,PSS,21-Jul-11,W-PW,W,NWCA11-4145,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,43.71657,POLYGON,123.521,YES,,,,,8,,PSS,RIVERINE,,Y,UPPER_PERENNIAL,8,,,,,
7/28/2016,3803,PEM,22-Jun-11,W-PH,W,NWCA11-4141,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,43.3485,STANDARD_CIRCULAR,124.26585,YES,,,,,5,,PEM,FRINGE,ARTIFICIAL,Y,,10,,,,,
7/28/2016,3804,PSS,20-Jun-11,W-PW,W,NWCA11-4138,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,42.75404,WETLAND_BOUNDARY,124.0258,NO,,,,,4,,PSS,SLOPE,,Y,,10,TOPOGRAPHIC,,,,
7/28/2016,3805,PEM,19-Jul-11,W-PH,W,NWCA11-2359,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,42.52978,POLYGON,120.7468,YES,,,,,5,,PEM,RIVERINE,,Y,COMPLEX,12,,,,,
7/28/2016,3807,PEM,11-Aug-11,W-PH,W,NWCA11-2358,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,44.91772,STANDARD_CIRCULAR_SHIFTED,124.00729,YES,,,,,5,FLATS_HUMAN,PEM,FLATS,,Y,,12,,,,,
7/28/2016,3808,E2EM,12-Jul-11,E2EM,W,NWCA11-2355,NWCA_REVISITS,OR,2,0.5,POINT_NOT_AACENTER,44.93234,STANDARD_CIRCULAR,124.0097,YES,,,,,84,,E2EM,TIDAL,,Y,,10,,,,,NATURAL
7/28/2016,3809,E2EM,7-Jun-11,E2EM,W,NWCA11-2355,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,44.93232,STANDARD_CIRCULAR,124.00972,NO,,,,,4,,E2EM,TIDAL,,Y,,10,,,,,NATURAL
7/28/2016,3810,PFO,9-Jun-11,W-PW,W,NWCA11-2350,NWCA_PROBABILITY,OR,1,0.2,POINT_NOT_AACENTER,45.0669,WETLAND_BOUNDARY,123.83849,YES,,,,,6,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,9,,,,,
7/28/2016,3811,PEM,10-Aug-11,W-PH,W,NWCA11-2343,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,44.91844,STANDARD_CIRCULAR,124.00565,NO,,,,,3,FLATS_MNERL,PEM,FLATS,,Y,,12,,,,,
7/28/2016,3812,PEM,23-Jun-11,W-PH,W,NWCA11-2342,NWCA_PROBABILITY,OR,1,0.5,POINT_NOT_AACENTER,43.34758,POLYGON,124.26691,YES,,,,,5,,PEM,SLOPE,,Y,,10,TOPOGRAPHIC,,,,
7/28/2016,3822,PEM,8-Aug-11,W-PH,W,NWCA11-2339,NWCA_PROBABILITY,OR,1,0.3,POINT_NOT_AACENTER,44.91864,STANDARD_CIRCULAR,124.00863,,,,,,4,FLATS_HUMAN,PEM,FLATS,,Y,,8,,,,,
7/28/2016,3823,PFO,20-Jul-11,CPL-PW,CPL,NWCA11-2078,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,RIVERINE SWAMP FOREST,,,,,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3824,PF,11-Jul-11,CPL-PH,CPL,NWCA11-2072,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,HARDWOOD FLAT,,,,,FLATS_HUMAN,PF,FLATS,,Y,UPPER_PERENNIAL,,HUMAN_ALTERED,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3828,PEM,18-Jul-11,CPL-PH,CPL,NWCA11-2067,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,HARDWOOD FLAT,,,,,FLATS_MNERL,PEM,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3830,PF,14-Jul-11,CPL-PH,CPL,NWCA11-2056,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,HARDWOOD FLAT,,,,,FLATS_HUMAN,PF,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3832,PF,13-Jul-11,CPL-PH,CPL,NWCA11-2044,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,HARDWOOD FLAT,,,,,FLATS_HUMAN,PF,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3834,PSS,19-Jul-11,CPL-PW,CPL,NWCA11-2034,NWCA_PROBABILITY,NC,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,POCOSIN,,,,,FLATS_ORGNC,PSS,FLATS,,Y,,,,NC WETLAND ASSESSMENT METHOD,,,
7/28/2016,3839,PSS,23-Aug-11,EMU-PW,EMU,NWCA11-R103,NWCA_NOT_PROBABILITY,PA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,OPEN_BEAVER_IMPOUND,,,PSS,DPRSS,,Y,,,,,,,
7/28/2016,3840,PSS,20-Aug-11,W-PW,W,NWCA11-R206,NWCA_NOT_PROBABILITY,WY,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PSS,RIVERINE,,Y,,,,,,,
7/28/2016,3847,PSS,22-Aug-11,W-PW,W,NWCA11-R203,NWCA_NOT_PROBABILITY,UT,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PSS,RIVERINE,,Y,,,,,,,
7/28/2016,3848,PFO,29-Jun-11,IPL-PW,IPL,NWCA11-5529,NWCA_PROBABILITY,MO,1,0.5,POINT_NOT_AACENTER,38.64262,STANDARD_CIRCULAR,91.22519,NO,,,,,2,,PFO,RIVERINE,,,LOWER_PERENNIAL,4,,,,,
7/28/2016,3849,PFO,28-Jun-11,IPL-PW,IPL,NWCA11-3737,NWCA_PROBABILITY,MO,1,0.6,POINT_NOT_AACENTER,38.62967,POLYGON,91.22563,NO,,,,,4,,PFO,RIVERINE,,,LOWER_PERENNIAL,3,,,,,
7/28/2016,3850,PFO,1-Sep-11,W-PW,W,NWCA11-2967,NWCA_PROBABILITY,CO,1,0.25,POINT_NOT_AACENTER,38.44732,WETLAND_BOUNDARY,108.19073,YES,,,,,14,,PFO,RIVERINE,,Y,,9,,,,,
7/28/2016,3851,PSS,2-Sep-11,W-PW,W,NWCA11-2959,NWCA_PROBABILITY,CO,1,0.25,POINT_AACENTER,,WETLAND_BOUNDARY,,NO,,,,,,,PSS,RIVERINE,,Y,,,,,,,
7/28/2016,3852,PSS,18-Aug-11,W-PW,W,NWCA11-2790,NWCA_REVISITS,WY,2,0.5,POINT_AACENTER,44.93839,STANDARD_CIRCULAR,110.787,,,,,,2,,PSS,RIVERINE,,Y,,10,,,,,
7/28/2016,3853,PFO,29-Aug-11,CPL-PW,CPL,NWCA11-2633,NWCA_REVISITS,VA,2,0.3,POINT_AACENTER,,WETLAND_BOUNDARY,,YES,,,,,3,,PFO,RIVERINE,,,UPPER_PERENNIAL,6,,,,,
7/28/2016,3854,E2SS,24-Aug-11,E2SS,CPL,NWCA11-2632,NWCA_REVISITS,VA,2,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2SS,TIDAL,,,,12,,,,,NATURAL
7/28/2016,3855,PEM,12-Jul-11,IPL-PH,IPL,NWCA11-1930,NWCA_PROBABILITY,MO,1,0.5,POINT_NOT_AACENTER,39.40951,STANDARD_CIRCULAR,91.812,NO,,,,,2,,PEM,FRINGE,ARTIFICIAL,,,5,,,,,
7/28/2016,3856,PSS,30-Aug-11,W-PW,W,NWCA11-1162,NWCA_REVISITS,CO,2,0.5,POINT_NOT_AACENTER,39.26398,WETLAND_BOUNDARY,106.25391,YES,,,,,4,,PSS,SLOPE,,Y,,7,,,,,
7/28/2016,3857,PFO,22-Aug-11,EMU-PW,EMU,NWCA11-R104,NWCA_NOT_PROBABILITY,PA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,,,PFO,SLOPE,,Y,,,TOPOGRAPHIC,,,,
7/28/2016,3858,PEM,17-Aug-11,CPL-PH,CPL,NWCA11-2654,NWCA_PROBABILITY,VA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,CLOSED_HUMAN_IMPOUND,2,,PEM,DPRSS,,,,9,,,,,
7/28/2016,3859,PSS,18-Aug-11,CPL-PW,CPL,NWCA11-2640,NWCA_PROBABILITY,VA,1,0.5,POINT_NOT_AACENTER,37.98804,STANDARD_CIRCULAR_SHIFTED,75.27909,YES,,,,OPEN,2,,PSS,DPRSS,,,,8,,,,,
7/28/2016,3860,E2EM,22-Aug-11,E2EM,CPL,NWCA11-2636,NWCA_PROBABILITY,VA,1,0.5,POINT_NOT_AACENTER,37.62802,STANDARD_CIRCULAR_SHIFTED,75.66688,YES,,,,,3,,E2EM,TIDAL,,,,10,,,,,NATURAL
7/28/2016,3861,E2SS,23-Aug-11,E2SS,CPL,NWCA11-2643,NWCA_PROBABILITY,VA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,2,,E2SS,TIDAL,,,,11,,,,,NATURAL
7/28/2016,3862,E2SS,16-Aug-11,E2SS,CPL,NWCA11-2674,NWCA_PROBABILITY,VA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,4,,E2SS,TIDAL,,,,7,,,,,NATURAL
7/28/2016,3863,E2SS,15-Aug-11,E2SS,CPL,NWCA11-2664,NWCA_PROBABILITY,VA,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,7,,E2SS,TIDAL,,,,5,,,,,NATURAL
7/28/2016,3864,E2EM,26-Jun-11,E2EM,CPL,NWCA11-1633,NWCA_PROBABILITY,LA,1,,POINT_AACENTER,29.1463,STANDARD_CIRCULAR,90.3251,YES,,,,,2,,E2EM,TIDAL,,,,11,,,,,NATURAL
7/28/2016,3868,PFO,19-Jul-11,CPL-PW,CPL,NWCA11-1221,NWCA_PROBABILITY,DE,1,0.5,POINT_NOT_AACENTER,39.62574,STANDARD_CIRCULAR_SHIFTED,75.78418,NO,,,,,7,FLATS_MNERL,PFO,FLATS,,,,6,,,,,
7/28/2016,3869,PFO,15-Jul-11,EMU-PW,EMU,NWCA11-1827,NWCA_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,7,,PFO,RIVERINE,,Y,UPPER_PERENNIAL,8,,,,,
7/28/2016,3870,PFO,21-Jul-11,W-PW,W,NWCA11-2227,NWCA_PROBABILITY,NM,1,0.5,POINT_AACENTER,36.87,STANDARD_CIRCULAR,108.19109,YES,,,,,2,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,11,,,,,
7/28/2016,3871,PSS,8-Jul-11,W-PW,W,NWCA11-2798,NWCA_PROBABILITY,WY,1,0.5,POINT_AACENTER,,WETLAND_BOUNDARY,,NO,,,,,,,PSS,SLOPE,,Y,,,,,,,
7/28/2016,3872,PFO,3-Aug-11,W-PW,W,NWCA11-2227,NWCA_REVISITS,NM,2,0.5,POINT_AACENTER,36.86998,STANDARD_CIRCULAR,108.19108,YES,,,,,4,,PFO,RIVERINE,,Y,LOWER_PERENNIAL,9,,,,,
7/28/2016,3873,PFO,3-Aug-11,EMU-PW,EMU,NWCA11-1825,NWCA_PROBABILITY,ME,1,0.5,POINT_AACENTER,,STANDARD_CIRCULAR,,YES,,,,,5,FLATS_ORGNC,PFO,FLATS,,Y,,9,,,,,
7/28/2016,3874,PFO,27-Jul-11,EMU-PW,EMU,NWCA11-1828,NWCA_PROBABILITY,ME,1,0.5,POINT_NOT_AACENTER,44.71588,POLYGON,69.31767,NO,,,,,8,FLATS_ORGNC,PFO,FLATS,,Y,,8,,,,,
